Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity Ordered
CA-2018-102554,11-Jun-18,15-Jun-18,Standard Class,KN-16705,OFF-AR-10001919,8
CA-2017-165470,25-Nov-17,30-Nov-17,Standard Class,HJ-14875,OFF-PA-10004675,8
US-2016-147242,10-Sep-16,14-Sep-16,Standard Class,EH-13765,OFF-AP-10003842,20
CA-2017-151169,21-Oct-17,26-Oct-17,Standard Class,MY-18295,OFF-BI-10002813,21
CA-2016-168767,10-Apr-16,15-Apr-16,Standard Class,DM-12955,OFF-BI-10000773,16
CA-2018-146535,24-Nov-18,30-Nov-18,Standard Class,FM-14290,OFF-BI-10000546,13
CA-2017-102792,13-Dec-17,19-Dec-17,Standard Class,JC-15340,OFF-AR-10004757,5
CA-2018-169411,24-Dec-18,29-Dec-18,Standard Class,AC-10615,FUR-FU-10001602,7
CA-2016-102582,15-Sep-16,19-Sep-16,Standard Class,NW-18400,FUR-TA-10003569,3
CA-2018-148068,18-Sep-18,25-Sep-18,Standard Class,MM-18280,OFF-PA-10001639,22
CA-2015-133228,04-Apr-15,09-Apr-15,Standard Class,MS-17710,FUR-FU-10004020,5
CA-2017-149902,01-Apr-17,06-Apr-17,Standard Class,DW-13540,OFF-AR-10002956,14
CA-2015-135090,22-Nov-15,26-Nov-15,Standard Class,SP-20920,OFF-PA-10002245,17
CA-2017-145730,03-Mar-17,08-Mar-17,Standard Class,CC-12220,FUR-TA-10004915,17
CA-2018-124296,24-Dec-18,28-Dec-18,Standard Class,CS-12355,TEC-MA-10003183,25
CA-2017-140417,25-Sep-17,29-Sep-17,Standard Class,KE-16420,OFF-PA-10000380,10
CA-2018-112725,30-Jan-18,06-Feb-18,Standard Class,EH-14125,OFF-AR-10003759,11
CA-2018-158344,07-Aug-18,11-Aug-18,Standard Class,CC-12475,TEC-AC-10002006,20
US-2018-136189,07-Dec-18,11-Dec-18,Standard Class,DC-13285,FUR-FU-10000175,15
US-2016-147662,14-Feb-16,19-Feb-16,Standard Class,KB-16315,OFF-BI-10001658,15
CA-2015-147235,24-Mar-15,28-Mar-15,Standard Class,CD-11920,OFF-PA-10004948,8
CA-2017-109365,03-Nov-17,08-Nov-17,Standard Class,XP-21865,OFF-FA-10001561,8
US-2017-128678,15-Sep-17,20-Sep-17,Standard Class,RB-19570,OFF-PA-10000807,6
CA-2015-160738,05-May-15,10-May-15,Standard Class,KH-16330,OFF-ST-10003442,3
CA-2017-166240,24-Jun-17,28-Jun-17,Standard Class,DH-13075,OFF-AP-10002082,9
CA-2015-152562,01-Nov-15,08-Nov-15,Standard Class,JO-15145,OFF-ST-10000464,13
CA-2018-143651,25-Mar-18,30-Mar-18,Standard Class,FM-14215,OFF-AR-10001446,15
CA-2015-102085,04-Oct-15,09-Oct-15,Standard Class,JD-16015,OFF-LA-10002475,11
CA-2018-107125,27-Nov-18,02-Dec-18,Standard Class,BD-11320,OFF-BI-10001989,18
CA-2018-143217,11-Nov-18,17-Nov-18,Standard Class,CG-12040,OFF-BI-10002949,25
CA-2016-119102,23-May-16,27-May-16,Standard Class,KH-16690,OFF-ST-10004507,11
US-2015-121566,30-Jun-15,06-Jul-15,Standard Class,CS-11860,OFF-BI-10004528,10
CA-2017-123015,26-Dec-17,30-Dec-17,Standard Class,AJ-10795,OFF-BI-10004967,10
CA-2016-102016,12-Sep-16,18-Sep-16,Standard Class,TM-21010,OFF-AR-10004685,10
US-2015-147648,26-Nov-15,01-Dec-15,Standard Class,LS-16975,OFF-PA-10001033,9
CA-2015-146283,08-Sep-15,15-Sep-15,Standard Class,KT-16465,OFF-PA-10002259,11
CA-2018-111577,16-Oct-18,21-Oct-18,Standard Class,AJ-10780,OFF-PA-10000062,11
CA-2018-161410,26-Jun-18,03-Jul-18,Standard Class,CC-12220,TEC-PH-10001760,7
US-2015-119081,12-Sep-15,19-Sep-15,Standard Class,TA-21385,OFF-SU-10000157,24
US-2015-107405,21-Mar-15,25-Mar-15,Standard Class,TS-21205,OFF-ST-10002301,18
CA-2017-122448,09-Jun-17,14-Jun-17,Standard Class,DB-13210,FUR-CH-10002774,7
CA-2016-168529,08-Oct-16,12-Oct-16,Standard Class,MB-17305,FUR-FU-10001588,11
CA-2018-154501,30-Apr-18,05-May-18,Standard Class,EA-14035,OFF-AR-10002804,8
CA-2018-136609,06-Aug-18,11-Aug-18,Standard Class,TB-21355,OFF-PA-10004381,12
CA-2017-136686,12-Dec-17,16-Dec-17,Standard Class,RF-19840,FUR-FU-10004864,13
CA-2018-121027,18-Aug-18,22-Aug-18,Standard Class,HW-14935,TEC-AC-10002049,11
CA-2018-141117,02-Oct-18,08-Oct-18,Standard Class,JK-16090,FUR-BO-10001972,8
CA-2016-126725,17-Nov-16,21-Nov-16,Standard Class,BS-11665,TEC-PH-10003174,3
CA-2015-114314,11-Oct-15,15-Oct-15,Standard Class,DB-13555,OFF-LA-10000240,20
CA-2016-100657,02-Nov-16,07-Nov-16,Standard Class,SW-20245,FUR-CH-10003535,8
CA-2015-102652,06-Apr-15,12-Apr-15,Standard Class,AY-10555,FUR-FU-10000747,3
CA-2015-107524,02-Mar-15,08-Mar-15,Standard Class,KN-16705,OFF-EN-10001990,19
CA-2018-100111,20-Sep-18,26-Sep-18,Standard Class,SV-20365,FUR-CH-10003846,2
CA-2016-112305,20-Nov-16,25-Nov-16,Standard Class,KB-16405,OFF-AR-10002067,15
CA-2016-151624,08-Sep-16,14-Sep-16,Standard Class,VW-21775,FUR-FU-10001731,23
CA-2015-100090,08-Jul-15,12-Jul-15,Standard Class,EB-13705,FUR-TA-10003715,10
CA-2016-151253,22-Apr-16,26-Apr-16,Standard Class,AZ-10750,TEC-PH-10002923,6
CA-2018-151211,17-Aug-18,23-Aug-18,Standard Class,AH-10120,OFF-BI-10002735,26
US-2018-113992,14-Dec-18,19-Dec-18,Standard Class,LC-16885,FUR-TA-10000577,15
CA-2016-125696,02-Oct-16,06-Oct-16,Standard Class,NP-18685,OFF-BI-10001757,5
CA-2018-120222,25-Apr-18,02-May-18,Standard Class,LL-16840,OFF-PA-10004675,4
CA-2018-122028,18-Aug-18,25-Aug-18,Standard Class,CK-12205,OFF-BI-10004817,4
US-2018-115301,29-Jul-18,02-Aug-18,Standard Class,VG-21790,FUR-BO-10004709,5
CA-2018-126718,29-Apr-18,04-May-18,Standard Class,KT-16480,OFF-LA-10004055,16
US-2016-156797,11-Aug-16,15-Aug-16,Standard Class,PO-19180,OFF-AR-10001427,25
CA-2017-113656,23-Jan-17,29-Jan-17,Standard Class,CB-12415,FUR-FU-10000719,26
CA-2016-121699,10-Aug-16,14-Aug-16,Standard Class,BD-11320,OFF-BI-10004632,5
CA-2015-165568,15-Feb-15,19-Feb-15,Standard Class,BF-11020,OFF-BI-10001031,21
CA-2016-108672,10-Sep-16,16-Sep-16,Standard Class,FA-14230,FUR-FU-10003799,5
CA-2018-139493,13-Sep-18,19-Sep-18,Standard Class,SG-20605,OFF-AR-10003158,2
CA-2016-139374,10-Sep-16,14-Sep-16,Standard Class,AR-10345,FUR-CH-10003981,16
CA-2016-112711,12-Jul-16,18-Jul-16,Standard Class,FM-14380,TEC-PH-10000526,14
CA-2018-117114,31-Oct-18,05-Nov-18,Standard Class,CY-12745,TEC-PH-10004042,16
CA-2017-104311,02-May-17,06-May-17,Standard Class,AS-10090,OFF-ST-10000321,26
CA-2015-169649,09-Dec-15,15-Dec-15,Standard Class,TS-21205,OFF-PA-10000143,23
CA-2017-113117,16-Aug-17,22-Aug-17,Standard Class,JP-15520,OFF-PA-10000019,3
CA-2016-145814,19-Nov-16,24-Nov-16,Standard Class,KD-16345,OFF-BI-10003196,12
CA-2016-138219,23-Mar-16,30-Mar-16,Standard Class,BP-11095,OFF-PA-10000380,19
CA-2018-152205,28-Sep-18,05-Oct-18,Standard Class,SF-20965,OFF-BI-10004094,9
CA-2018-120894,28-Apr-18,02-May-18,Standard Class,JL-15130,OFF-AP-10000252,2
CA-2016-131352,08-Oct-16,13-Oct-16,Standard Class,GH-14485,FUR-FU-10003708,8
CA-2016-120845,25-Sep-16,02-Oct-16,Standard Class,ML-17395,OFF-BI-10001116,4
CA-2015-158225,22-Sep-15,28-Sep-15,Standard Class,SE-20110,OFF-ST-10000675,5
US-2018-146906,13-Mar-18,17-Mar-18,Standard Class,MT-17815,TEC-PH-10001809,9
US-2015-103338,11-Mar-15,15-Mar-15,Standard Class,RB-19435,OFF-AR-10001770,20
CA-2018-110625,23-Dec-18,30-Dec-18,Standard Class,JB-16045,FUR-FU-10001473,20
CA-2018-145779,06-May-18,10-May-18,Standard Class,DB-13615,OFF-PA-10002254,20
CA-2017-144645,02-Feb-17,08-Feb-17,Standard Class,NS-18640,FUR-FU-10003601,21
US-2015-163146,16-May-15,20-May-15,Standard Class,CC-12475,TEC-AC-10002217,13
US-2017-114230,27-Nov-17,01-Dec-17,Standard Class,CM-12235,OFF-ST-10000876,23
CA-2015-146815,08-Sep-15,13-Sep-15,Standard Class,PP-18955,FUR-CH-10004289,8
CA-2016-111017,31-Jul-16,06-Aug-16,Standard Class,SC-20695,OFF-SU-10002573,3
CA-2018-128076,02-Feb-18,07-Feb-18,Standard Class,BO-11350,FUR-FU-10000293,7
CA-2017-167241,15-Aug-17,22-Aug-17,Standard Class,BD-11320,FUR-FU-10004071,16
US-2017-155971,06-Jun-17,12-Jun-17,Standard Class,RB-19795,OFF-LA-10000452,6
CA-2015-148383,27-Dec-15,31-Dec-15,Standard Class,RP-19390,OFF-BI-10003650,20
CA-2018-146983,02-Sep-18,06-Sep-18,Standard Class,AH-10210,OFF-BI-10003650,15
CA-2016-110324,01-Dec-16,05-Dec-16,Standard Class,MA-17560,OFF-PA-10001826,4
CA-2018-155362,17-Dec-18,21-Dec-18,Standard Class,DP-13105,OFF-ST-10001031,10
CA-2015-145254,23-Jul-15,27-Jul-15,Standard Class,NC-18535,TEC-PH-10000441,8
CA-2015-152100,11-May-15,16-May-15,Standard Class,VW-21775,FUR-CH-10000015,18
CA-2017-105263,06-Aug-17,11-Aug-17,Standard Class,LM-17065,OFF-AR-10002399,1
CA-2015-119172,11-May-15,15-May-15,Standard Class,HD-14785,OFF-PA-10003036,9
CA-2015-118192,13-Jan-15,18-Jan-15,Standard Class,MM-17920,OFF-PA-10002947,9
CA-2015-124702,18-Nov-15,25-Nov-15,Standard Class,MH-17785,FUR-FU-10003553,17
CA-2018-161893,23-Jan-18,27-Jan-18,Standard Class,HP-14815,TEC-AC-10001874,21
US-2018-135986,20-Jun-18,27-Jun-18,Standard Class,PG-18895,OFF-PA-10001534,18
CA-2018-102659,09-Dec-18,15-Dec-18,Standard Class,LW-17215,OFF-BI-10000088,5
US-2016-108966,11-Oct-16,18-Oct-16,Standard Class,SO-20335,FUR-TA-10000577,15
CA-2016-149734,03-Sep-16,08-Sep-16,Standard Class,JC-16105,OFF-EN-10000927,12
CA-2018-106180,18-Sep-18,23-Sep-18,Standard Class,SH-19975,OFF-AR-10000940,26
CA-2018-136826,16-Jun-18,20-Jun-18,Standard Class,CB-12535,OFF-AR-10003602,26
CA-2017-111010,22-Jan-17,28-Jan-17,Standard Class,PG-18895,OFF-FA-10003472,20
US-2018-134481,27-Aug-18,01-Sep-18,Standard Class,AR-10405,FUR-TA-10004915,23
US-2015-110674,12-Feb-15,18-Feb-15,Standard Class,SC-20095,FUR-CH-10000225,7
CA-2015-113362,14-Sep-15,19-Sep-15,Standard Class,AJ-10960,OFF-ST-10001809,17
CA-2017-147067,18-Dec-17,22-Dec-17,Standard Class,JD-16150,FUR-FU-10000732,26
CA-2016-133627,31-May-16,07-Jun-16,Standard Class,SC-20050,FUR-FU-10001935,24
CA-2017-105284,24-Nov-17,01-Dec-17,Standard Class,MG-17650,OFF-FA-10001754,23
CA-2016-105970,02-Mar-16,07-Mar-16,Standard Class,PA-19060,OFF-AR-10003156,5
CA-2015-117709,04-May-15,08-May-15,Standard Class,PM-18940,OFF-BI-10001294,8
CA-2017-161207,29-Aug-17,03-Sep-17,Standard Class,AB-10060,OFF-SU-10000381,11
US-2018-126179,03-Jul-18,07-Jul-18,Standard Class,CS-12460,FUR-FU-10002554,22
US-2018-117247,09-Oct-18,14-Oct-18,Standard Class,CK-12760,FUR-TA-10002958,11
US-2017-153129,26-Dec-17,30-Dec-17,Standard Class,FP-14320,OFF-PA-10003673,6
CA-2018-139661,30-Oct-18,03-Nov-18,Standard Class,JW-15220,FUR-FU-10002885,17
CA-2016-111395,23-Nov-16,27-Nov-16,Standard Class,VB-21745,OFF-PA-10000994,14
CA-2018-159457,19-Oct-18,26-Oct-18,Standard Class,RD-19480,TEC-PH-10002185,14
CA-2015-122882,07-Sep-15,13-Sep-15,Standard Class,SB-20290,OFF-ST-10002344,15
CA-2015-139857,02-Feb-15,06-Feb-15,Standard Class,CD-12790,OFF-FA-10001843,19
CA-2016-130785,05-Sep-16,09-Sep-16,Standard Class,AG-10900,FUR-BO-10000330,2
CA-2018-146024,02-Mar-18,08-Mar-18,Standard Class,SC-20770,OFF-SU-10001935,16
CA-2018-166317,22-Sep-18,26-Sep-18,Standard Class,JE-15610,OFF-PA-10004475,9
CA-2017-149461,13-Nov-17,19-Nov-17,Standard Class,AS-10135,FUR-FU-10004270,15
CA-2016-109197,31-Dec-16,04-Jan-17,Standard Class,JO-15280,OFF-BI-10004632,8
CA-2018-166296,13-Mar-18,19-Mar-18,Standard Class,KF-16285,OFF-PA-10004359,10
US-2015-103905,14-Jul-15,20-Jul-15,Standard Class,AW-10930,OFF-BI-10001098,5
CA-2015-162362,14-Nov-15,18-Nov-15,Standard Class,JL-15505,OFF-BI-10000756,11
US-2016-147739,25-Dec-16,29-Dec-16,Standard Class,JD-16150,FUR-FU-10001468,18
CA-2016-137897,14-Nov-16,19-Nov-16,Standard Class,PJ-18835,TEC-AC-10002217,13
US-2017-110170,27-Sep-17,03-Oct-17,Standard Class,HM-14860,FUR-BO-10000780,3
CA-2016-146087,06-Jul-16,11-Jul-16,Standard Class,PP-18955,FUR-BO-10002824,15
CA-2016-100573,25-Sep-16,01-Oct-16,Standard Class,AM-10705,OFF-EN-10000461,21
CA-2015-136644,16-Jun-15,22-Jun-15,Standard Class,SC-20575,FUR-CH-10000225,19
CA-2017-124352,15-Oct-17,21-Oct-17,Standard Class,CD-12790,OFF-LA-10004559,18
CA-2018-108441,12-Jun-18,18-Jun-18,Standard Class,SB-20170,OFF-PA-10000697,19
US-2016-139759,25-Aug-16,30-Aug-16,Standard Class,NL-18310,FUR-CH-10002774,22
US-2017-106677,05-Nov-17,10-Nov-17,Standard Class,AS-10285,TEC-PH-10003187,23
CA-2016-122623,07-Sep-16,11-Sep-16,Standard Class,CC-12145,FUR-CH-10000553,14
CA-2018-135650,23-Mar-18,27-Mar-18,Standard Class,AC-10660,OFF-ST-10001809,25
CA-2018-135167,15-Jun-18,20-Jun-18,Standard Class,SC-20800,OFF-AR-10002399,16
CA-2018-121615,03-Nov-18,09-Nov-18,Standard Class,DL-12925,OFF-PA-10000327,25
US-2018-148054,06-Oct-18,11-Oct-18,Standard Class,NZ-18565,FUR-FU-10003247,26
US-2016-100377,28-Aug-16,01-Sep-16,Standard Class,TS-21370,TEC-CO-10001046,4
CA-2018-149895,08-Sep-18,12-Sep-18,Standard Class,EB-14110,TEC-PH-10002200,19
US-2017-127971,20-Nov-17,27-Nov-17,Standard Class,DW-13195,FUR-CH-10003774,15
US-2015-133130,27-Sep-15,01-Oct-15,Standard Class,TH-21100,FUR-CH-10002602,17
CA-2016-151841,27-Apr-16,02-May-16,Standard Class,TC-21475,OFF-AP-10003971,25
CA-2017-134803,28-May-17,03-Jun-17,Standard Class,CL-12565,OFF-AP-10000891,8
CA-2016-153626,09-Jul-16,14-Jul-16,Standard Class,EB-13870,OFF-AR-10000657,15
CA-2018-111815,03-Mar-18,10-Mar-18,Standard Class,EP-13915,FUR-CH-10000785,20
CA-2017-137673,05-Sep-17,10-Sep-17,Standard Class,ML-17395,TEC-AC-10002345,7
CA-2016-143532,19-Mar-16,24-Mar-16,Standard Class,DC-12850,OFF-PA-10001560,16
CA-2018-161823,03-Sep-18,08-Sep-18,Standard Class,AG-10300,OFF-AR-10002053,19
CA-2016-128083,12-Mar-16,17-Mar-16,Standard Class,EB-13750,OFF-EN-10004030,18
CA-2016-104941,13-Jun-16,19-Jun-16,Standard Class,DH-13075,OFF-AR-10004269,18
CA-2017-165169,05-Jun-17,11-Jun-17,Standard Class,JL-15235,OFF-ST-10001496,26
US-2015-117163,27-Jan-15,02-Feb-15,Standard Class,EJ-13720,OFF-ST-10003692,13
CA-2018-141733,07-May-18,11-May-18,Standard Class,RW-19540,FUR-CH-10004086,18
CA-2017-119963,18-Nov-17,22-Nov-17,Standard Class,SN-20710,OFF-AR-10003514,11
CA-2018-105914,02-Oct-18,08-Oct-18,Standard Class,PV-18985,OFF-BI-10002854,5
CA-2015-133704,20-Sep-15,26-Sep-15,Standard Class,MA-17995,OFF-AP-10001366,16
CA-2018-101581,22-Oct-18,27-Oct-18,Standard Class,DW-13195,FUR-TA-10002607,21
CA-2015-139633,17-Dec-15,24-Dec-15,Standard Class,EC-14050,OFF-BI-10002954,5
CA-2017-102162,11-Sep-17,16-Sep-17,Standard Class,JF-15565,TEC-CO-10001943,14
CA-2015-112851,17-Sep-15,21-Sep-15,Standard Class,NR-18550,OFF-EN-10001453,17
US-2015-155817,03-Oct-15,09-Oct-15,Standard Class,SL-20155,OFF-ST-10000532,10
CA-2018-139304,29-Jan-18,02-Feb-18,Standard Class,VG-21790,OFF-AR-10001216,23
CA-2015-149538,04-Apr-15,08-Apr-15,Standard Class,KB-16585,OFF-ST-10004180,8
CA-2016-154886,08-Nov-16,12-Nov-16,Standard Class,SW-20455,TEC-AC-10001956,6
US-2016-120502,13-Apr-16,19-Apr-16,Standard Class,BT-11395,FUR-FU-10004973,6
US-2016-168914,21-May-16,27-May-16,Standard Class,JE-15745,OFF-AP-10000358,23
CA-2018-142174,04-Mar-18,09-Mar-18,Standard Class,DP-13000,OFF-PA-10000806,15
CA-2018-134152,27-May-18,31-May-18,Standard Class,RP-19855,TEC-AC-10004510,10
CA-2017-163202,27-Sep-17,02-Oct-17,Standard Class,BM-11650,OFF-BI-10002764,9
CA-2016-148712,17-Apr-16,23-Apr-16,Standard Class,JM-15535,TEC-AC-10003198,16
CA-2018-117667,04-Dec-18,09-Dec-18,Standard Class,MS-17980,FUR-CH-10004540,9
CA-2016-142475,03-Dec-16,07-Dec-16,Standard Class,BS-11380,OFF-BI-10003718,18
US-2015-134187,04-Nov-15,11-Nov-15,Standard Class,TH-21235,OFF-AR-10000940,3
CA-2015-126802,29-Dec-15,05-Jan-16,Standard Class,ZC-21910,FUR-FU-10000193,14
CA-2015-145800,30-May-15,05-Jun-15,Standard Class,SS-20410,FUR-TA-10001539,24
US-2016-159513,02-Apr-16,09-Apr-16,Standard Class,JD-15790,TEC-MA-10003329,10
CA-2017-152247,07-Nov-17,12-Nov-17,Standard Class,MA-17995,FUR-CH-10001215,7
CA-2017-155383,17-Dec-17,22-Dec-17,Standard Class,SC-20680,OFF-ST-10001328,13
CA-2018-122077,19-May-18,25-May-18,Standard Class,JF-15295,TEC-PH-10003811,18
CA-2016-135580,30-Dec-16,03-Jan-17,Standard Class,CL-12565,OFF-PA-10000595,2
CA-2017-131205,04-Sep-17,08-Sep-17,Standard Class,AA-10645,FUR-FU-10003347,10
CA-2018-145772,03-Jun-18,07-Jun-18,Standard Class,SS-20140,TEC-AC-10003038,23
CA-2016-142433,20-Apr-16,25-Apr-16,Standard Class,ES-14020,OFF-PA-10002377,23
CA-2018-127656,11-Jul-18,17-Jul-18,Standard Class,NW-18400,OFF-AR-10001166,4
CA-2015-169852,21-Oct-15,26-Oct-15,Standard Class,SF-20965,OFF-BI-10001460,16
CA-2015-104402,17-Jun-15,23-Jun-15,Standard Class,DB-13660,TEC-MA-10000423,5
US-2016-109015,06-Sep-16,12-Sep-16,Standard Class,BS-11590,OFF-AP-10001962,20
CA-2018-150623,10-Apr-18,14-Apr-18,Standard Class,DB-13360,TEC-AC-10004571,14
CA-2015-151897,06-Jun-15,10-Jun-15,Standard Class,VT-21700,OFF-LA-10001074,10
US-2018-116652,15-Sep-18,19-Sep-18,Standard Class,RD-19480,FUR-CH-10002961,8
US-2018-107384,04-Dec-18,08-Dec-18,Standard Class,TP-21130,OFF-AR-10001315,3
CA-2017-160941,21-Jul-17,26-Jul-17,Standard Class,DK-12835,OFF-EN-10003001,22
CA-2016-141250,19-Jan-16,23-Jan-16,Standard Class,PM-18940,FUR-TA-10002855,15
CA-2015-150329,10-Oct-15,14-Oct-15,Standard Class,SD-20485,FUR-FU-10003724,9
CA-2017-112277,10-Sep-17,15-Sep-17,Standard Class,SC-20695,TEC-PH-10003505,10
CA-2017-128811,12-Sep-17,16-Sep-17,Standard Class,SF-20200,OFF-FA-10000585,24
CA-2018-139787,19-Sep-18,23-Sep-18,Standard Class,JP-16135,OFF-AR-10002445,6
CA-2017-118689,02-Oct-17,09-Oct-17,Standard Class,TC-20980,OFF-ST-10001558,14
CA-2018-107517,05-Feb-18,09-Feb-18,Standard Class,FC-14335,OFF-AP-10000275,22
CA-2016-120677,31-May-16,04-Jun-16,Standard Class,BD-11320,FUR-CH-10002320,9
CA-2016-140557,07-Sep-16,11-Sep-16,Standard Class,TN-21040,TEC-AC-10002402,17
CA-2018-146185,15-Sep-18,19-Sep-18,Standard Class,CC-12145,OFF-AR-10002987,5
CA-2018-149076,14-Jan-18,19-Jan-18,Standard Class,SO-20335,OFF-PA-10000483,3
US-2017-134369,16-Sep-17,22-Sep-17,Standard Class,BC-11125,OFF-PA-10002195,6
US-2015-135881,23-May-15,27-May-15,Standard Class,GT-14710,OFF-BI-10000829,12
CA-2018-119494,09-Nov-18,13-Nov-18,Standard Class,JE-15610,FUR-CH-10004675,14
US-2018-165358,18-Jul-18,23-Jul-18,Standard Class,SV-20365,TEC-CO-10001943,2
CA-2015-122217,24-Nov-15,29-Nov-15,Standard Class,HP-14815,FUR-FU-10002045,20
CA-2015-116190,26-Jul-15,01-Aug-15,Standard Class,SG-20470,FUR-CH-10000553,24
CA-2017-110009,08-Sep-17,13-Sep-17,Standard Class,TR-21325,FUR-FU-10003039,9
US-2018-106579,08-Jun-18,13-Jun-18,Standard Class,BW-11200,OFF-BI-10000309,23
CA-2017-162383,05-Sep-17,11-Sep-17,Standard Class,MD-17350,OFF-BI-10002824,9
US-2017-104815,03-Sep-17,07-Sep-17,Standard Class,RB-19570,FUR-BO-10003894,24
US-2015-115413,26-Aug-15,01-Sep-15,Standard Class,PP-18955,OFF-AR-10003770,7
CA-2016-149083,25-Sep-16,30-Sep-16,Standard Class,SH-19975,FUR-CH-10004289,24
CA-2016-125976,27-Sep-16,02-Oct-16,Standard Class,JK-15205,OFF-PA-10001125,9
CA-2018-168403,09-Sep-18,15-Sep-18,Standard Class,DK-12835,OFF-PA-10002036,22
CA-2017-149762,03-Dec-17,07-Dec-17,Standard Class,RD-19720,FUR-TA-10004147,15
CA-2018-134096,24-Sep-18,29-Sep-18,Standard Class,PP-18955,TEC-PH-10000526,5
CA-2018-157350,26-Aug-18,01-Sep-18,Standard Class,DP-13000,FUR-FU-10000222,18
US-2018-146822,09-Jun-18,14-Jun-18,Standard Class,AG-10675,OFF-PA-10000249,16
CA-2015-114125,09-Jul-15,13-Jul-15,Standard Class,GH-14410,OFF-LA-10004559,7
CA-2017-127194,10-Dec-17,16-Dec-17,Standard Class,BW-11110,OFF-PA-10000659,3
CA-2018-128769,07-Sep-18,12-Sep-18,Standard Class,DM-12955,OFF-AP-10001271,24
CA-2017-104633,12-Jun-17,16-Jun-17,Standard Class,EA-14035,OFF-PA-10000241,24
CA-2015-109897,12-Aug-15,16-Aug-15,Standard Class,BW-11200,TEC-PH-10003691,16
US-2015-113124,30-Mar-15,05-Apr-15,Standard Class,NC-18340,OFF-ST-10001511,7
US-2017-117387,27-Oct-17,31-Oct-17,Standard Class,PA-19060,OFF-BI-10004308,19
CA-2018-151281,27-Apr-18,02-May-18,Standard Class,HM-14980,FUR-FU-10000397,20
CA-2018-161592,06-Apr-18,10-Apr-18,Standard Class,CS-12175,OFF-BI-10003669,15
CA-2017-159891,31-Jan-17,06-Feb-17,Standard Class,BF-11170,OFF-BI-10003527,7
CA-2018-100622,03-Nov-18,07-Nov-18,Standard Class,DK-13090,TEC-CO-10003236,16
CA-2016-153423,22-Jun-16,27-Jun-16,Standard Class,SW-20455,OFF-BI-10000545,12
CA-2017-150483,31-May-17,04-Jun-17,Standard Class,BP-11290,FUR-FU-10001379,9
CA-2018-160661,28-Oct-18,01-Nov-18,Standard Class,SA-20830,OFF-LA-10002475,26
CA-2015-132983,28-Apr-15,03-May-15,Standard Class,DS-13180,TEC-AC-10000736,8
CA-2017-102134,14-Mar-17,19-Mar-17,Standard Class,SP-20545,FUR-FU-10003724,2
CA-2018-148355,24-Dec-18,28-Dec-18,Standard Class,NC-18535,OFF-PA-10001972,7
CA-2017-132304,14-Jun-17,18-Jun-17,Standard Class,AR-10825,FUR-TA-10004619,2
CA-2016-136105,12-Jun-16,16-Jun-16,Standard Class,SZ-20035,OFF-ST-10002444,3
CA-2015-123400,02-Feb-15,09-Feb-15,Standard Class,EB-13930,OFF-BI-10000666,6
CA-2015-144071,08-Dec-15,15-Dec-15,Standard Class,DJ-13420,FUR-FU-10000397,24
CA-2017-101329,22-Apr-17,29-Apr-17,Standard Class,MM-17920,OFF-AR-10000614,25
CA-2017-113607,14-Oct-17,18-Oct-17,Standard Class,PW-19030,TEC-PH-10004094,12
CA-2018-111759,08-Jul-18,12-Jul-18,Standard Class,MR-17545,OFF-PA-10003127,16
CA-2016-117086,08-Nov-16,12-Nov-16,Standard Class,QJ-19255,FUR-BO-10004834,9
CA-2017-153178,14-Sep-17,18-Sep-17,Standard Class,CL-12565,TEC-PH-10001944,24
CA-2016-117415,27-Dec-16,31-Dec-16,Standard Class,SN-20710,OFF-EN-10002986,14
CA-2017-101343,17-Jul-17,22-Jul-17,Standard Class,RA-19885,OFF-ST-10003479,19
CA-2015-139451,12-Oct-15,16-Oct-15,Standard Class,DN-13690,OFF-AR-10002053,16
CA-2018-146780,25-Dec-18,30-Dec-18,Standard Class,CV-12805,FUR-FU-10001934,17
CA-2016-118948,28-May-16,03-Jun-16,Standard Class,NK-18490,OFF-AR-10001547,16
CA-2017-142545,28-Oct-17,03-Nov-17,Standard Class,JD-15895,OFF-PA-10002105,4
CA-2015-130960,30-Dec-15,04-Jan-16,Standard Class,KB-16600,OFF-AR-10003651,4
US-2015-119137,23-Jul-15,27-Jul-15,Standard Class,AG-10900,OFF-BI-10001982,5
CA-2018-147277,20-Oct-18,24-Oct-18,Standard Class,EB-13705,FUR-TA-10001539,25
CA-2015-134677,06-Oct-15,10-Oct-15,Standard Class,XP-21865,TEC-AC-10001445,25
CA-2018-118640,20-Jul-18,26-Jul-18,Standard Class,CS-11950,OFF-ST-10002974,3
CA-2016-138009,29-Nov-16,03-Dec-16,Standard Class,SF-20965,FUR-CH-10004853,18
US-2018-100048,19-May-18,24-May-18,Standard Class,RS-19765,OFF-AP-10001154,14
CA-2016-154620,12-Dec-16,16-Dec-16,Standard Class,LT-17110,FUR-CH-10004675,13
CA-2018-151428,21-Sep-18,26-Sep-18,Standard Class,RH-19495,OFF-BI-10000546,21
US-2015-102071,09-May-15,15-May-15,Standard Class,PG-18820,TEC-AC-10003441,2
CA-2016-100454,20-Nov-16,25-Nov-16,Standard Class,BM-11650,OFF-AR-10004648,26
CA-2016-167269,16-Jun-16,20-Jun-16,Standard Class,PB-19150,OFF-EN-10003072,20
